,time,lng,lat,elev,dist_cum,kmph,rouad_grad_deg_f
38,700.9228679129395,2.82024,48.52067,103.52,23320.25147892212,120.54040340207641,0.14095789546120616
39,702.6191965925085,2.82066,48.52024,103.58,23377.19901492044,120.85578229216573,0.06036688749508427
40,704.8760037511629,2.82121,48.51966,103.64,23453.358449886262,121.4875470531726,0.045138807307353784
41,706.4977966339837,2.8216,48.51924,103.8,23508.186982681273,121.70648925202568,0.16719941666242233
42,707.9665355230238,2.82194,48.51886,103.72,23557.304227697205,120.39041341985092,-0.09332075335896044
43,714.5948782035559,2.82345,48.51713,104.09,23779.508118023685,120.68386378465166,0.09540525503681263
44,718.6696680201604,2.82432,48.51605,104.2,23915.62596972093,120.25755638076825,0.04630204117879391
45,720.1014510909582,2.82462,48.51567,104.32,23963.30932048218,119.89250763025736,0.1441903498190027
46,724.289542579951,2.82549,48.51454,104.33,24104.357378698365,121.2421005875343,0.004062145919747128
47,727.1495670812346,2.82608,48.51377,104.39,24200.37557100745,120.86102484701614,0.03580307273714628
48,729.5074293566906,2.82657,48.51314,104.56,24279.180221269842,120.31947069077374,0.12360016033991683
49,732.1180380908577,2.82711,48.51244,104.63,24366.591545368454,120.53923004107531,0.04588311354301471
50,733.5755159219754,2.82741,48.51205,104.74,24415.263657735653,120.22111127930434,0.12948944908012336
51,737.0373777207975,2.82812,48.51112,104.65,24531.148422010305,120.50889828435236,-0.04449781773901336
52,742.4203957037276,2.82924,48.50967,104.1,24712.265199802554,121.12543597656413,-0.17399040691149756
53,745.3272026987646,2.82984,48.50889,103.65,24809.611390300113,120.56056229036072,-0.2648579980089854
54,746.801053029639,2.83013,48.50849,103.31,24858.955143944706,120.52615479289797,-0.39478668127626754
55,751.3515806190222,2.83107,48.50727,102.77,25011.26626304525,120.49592448164483,-0.2031341604381758
56,760.3143366842296,2.83292,48.50487,101.54,25310.925007862756,120.36158002009275,-0.23517889678089987
57,763.7526828838011,2.83364,48.50395,101.14,25426.15991093462,120.65267049327713,-0.19888262277477078
58,773.2913322115271,2.83572,48.50143,102.97,25745.54382489437,120.53929762498079,0.3282886974342049
59,777.4250148471293,2.83666,48.50035,104.08,25884.178712342153,120.73631161559003,0.4587370283517566
60,779.9794755413094,2.83725,48.49969,104.92,25969.48019466418,120.21533040572709,0.5641976888396418
61,782.6192873996321,2.83786,48.49901,105.69,26057.44573797755,119.96156276430273,0.5015216391687156
62,785.444657178512,2.83854,48.49829,106.51,26151.895274459333,120.34471872535723,0.49742286268310854
63,787.0261436829132,2.83892,48.49788,106.98,26205.39883572104,121.79226316893143,0.5032996513336502
64,791.8693377624252,2.84012,48.49664,108.67,26369.204981311217,121.75892901324067,0.591103780993078
65,811.0541090264408,2.84521,48.49189,113.35,27017.025839325528,121.56283005708258,0.4139100805299239
66,822.3165731421492,2.84855,48.48918,115.96,27406.120979795865,124.37264983064479,0.3843269322300711
67,825.8285752210478,2.84966,48.48838,116.52,27526.972895066847,123.88002205054933,0.26549357378909666
68,828.9388997492365,2.85065,48.48768,116.71,27633.6582753807,123.48144563343503,0.1020400973975085
69,834.6547289706533,2.85249,48.48639,117.22,27831.052949273457,124.32506264380116,0.1480322744102744
70,837.2964780217948,2.85333,48.48579,117.47,27922.068532440346,124.02998659513646,0.15737864172488256
71,840.6339298107008,2.85441,48.48503,117.73,28038.160832783047,125.22496433445653,0.1283192573744624
72,847.0719449800927,2.85648,48.48357,118.3,28260.94348894265,124.57528307599894,0.1465936515115858
73,851.6140923033367,2.85796,48.48253,118.58,28419.916391893184,125.99821403705212,0.10091532189822174
74,856.0920966327849,2.85941,48.4815,119.05,28576.567423869856,125.9363934526409,0.17190397808818392
75,859.866682487287,2.86064,48.48064,119.32,28708.339932106483,125.67763668324925,0.11739807510947244
76,862.5866663771593,2.86153,48.48001,119.73,28804.313923490074,127.02515271042556,0.24476554907008508
77,866.4818978142345,2.8628,48.47911,120.6,28941.35014754867,126.64983187273145,0.3637480441581508
78,869.3255848570325,2.86374,48.47845,121.19,29042.281280954405,127.7749888761107,0.3349226719133611
79,874.0463935842895,2.8653,48.47734,122.33,29210.977083928992,128.6442484318522,0.38718328045799055
80,877.266448824249,2.86637,48.47659,123.14,29325.766436985006,128.33372107208024,0.40429543250244454
81,883.3795738351953,2.86841,48.47516,124.12,29544.623681873705,128.88433987338854,0.25655759613476803
82,887.2860409157004,2.86972,48.47424,123.89,29685.303346637273,129.6431744366246,-0.09367393339123999
83,890.1771786420579,2.87069,48.47356,123.21,29789.374872020744,129.58825446635402,-0.3743634532801435
84,893.9374755225313,2.87195,48.47268,122.27,29924.295649243795,129.16926866206546,-0.3991761866235561
85,898.8282319673075,2.87359,48.47153,120.88,30100.281290189945,129.5399422481618,-0.45253395128649143
86,901.660205757769,2.87454,48.47087,120.26,30201.72725861439,128.95793299997652,-0.350166118673728
87,905.2574126813893,2.87575,48.47003,119.32,30330.888507975913,129.26153751353,-0.4169755415826118
88,920.5285033294061,2.88081,48.46638,120.94,30882.155997951406,129.955548667344,0.16837360684158462
89,922.2443913534695,2.88136,48.46596,121.53,30944.00903986096,129.7700944069162,0.5465128902651437
90,923.970898112098,2.88191,48.46553,121.99,31006.705024451447,130.72960380707923,0.4203711901968511
91,926.5157754885907,2.88272,48.46489,122.69,31099.611419079745,131.42598686732114,0.4316848900550416
92,929.5278876193062,2.88367,48.46413,123.64,31209.378573851336,131.1909185412272,0.49586446589575256
93,933.7998603544931,2.88498,48.46305,124.75,31363.497395773644,129.8762406300863,0.4126505435168455
94,943.9460549976031,2.88797,48.46043,125.7,31728.84823610271,129.63116433783273,0.1489824624874479
95,945.490289530785,2.88842,48.46002,125.55,31785.235367508096,131.45261856119498,-0.1524168092963423
96,949.7369760484119,2.88962,48.4589,124.36,31938.013311245046,129.5128790811652,-0.44627252560561537
97,952.7296773889822,2.89046,48.4581,123.15,32046.417257136152,130.40198830318738,-0.6395063730031121
98,955.9257818974883,2.89135,48.45725,121.91,32161.491318982287,129.61610658961936,-0.6173764598374811
99,957.2051834227912,2.89171,48.45691,121.44,32207.68971328727,129.99376365332947,-0.5828792922233642
100,961.8869495353135,2.89303,48.45566,119.56,32377.38981686638,130.4892978849949,-0.6347176982541319
101,964.2974304041995,2.89371,48.45501,118.64,32465.363914411482,131.3873738847537,-0.5991558559094629
102,969.8310759194652,2.89526,48.45354,116.49,32664.835077356136,129.76909789753353,-0.6175386659819652
103,976.0491662559616,2.89702,48.45187,114.0,32891.410623207295,131.17724589440186,-0.6296387697584037
104,979.3858255412,2.89795,48.45098,112.7,33011.82564969386,129.91859770323657,-0.618540907494901
105,983.0653379129604,2.89899,48.44999,111.23,33146.003221727115,131.27806364423392,-0.6276863199482612
106,984.6728880720115,2.89944,48.44956,110.54,33204.21091849759,130.3522053068648,-0.6791582288972929
107,990.056192590388,2.90095,48.44812,108.5,33399.26439235476,130.43893457796753,-0.599215827634992
108,1001.8225120269873,2.90424,48.445,114.65,33822.681585076585,129.5478932058601,0.8321444519903157
109,1004.3474255780284,2.90495,48.44432,117.07,33914.69092257333,131.18612114530012,1.5066278101424628
110,1006.7979455008763,2.90564,48.44367,119.1,34003.11251390086,129.8980374781675,1.3151765559809534
111,1012.2534290987674,2.90717,48.44221,120.71,34200.8373502323,130.47595103545675,0.4665279693409666
112,1014.0470550701707,2.90767,48.44173,120.68,34265.71439702762,130.21520215858064,-0.026494320376531842
113,1016.9549346899598,2.90849,48.44096,120.41,34370.54572386201,129.7828060128399,-0.1475687347395851
114,1025.2734313426322,2.91082,48.43874,119.47,34671.343329107796,130.17633162561322,-0.17905015359882082
115,1029.7005074720485,2.91209,48.43756,119.02,34832.56881004484,131.1049808962489,-0.15991910012062338
116,1032.0096319866072,2.91277,48.43696,118.74,34916.041529751754,130.13667693112475,-0.19219163038559736
117,1051.6873353449103,2.91961,48.43247,118.1,35625.905858579456,129.86838642942558,-0.05165675674028429
118,1053.835748349124,2.92045,48.43204,118.12,35704.180509055994,131.16134614845396,0.014639676553629912
119,1056.9770213825007,2.92167,48.43142,118.0,35817.55934707184,129.9357975318381,-0.06064174844766453
120,1065.4340281527807,2.92489,48.42971,118.03,36121.85535877689,129.53349475702476,0.005648688493129695
121,1067.701430923666,2.92574,48.42923,117.95,36204.20780364099,130.7525973407032,-0.055659075170959846
122,1078.6724063140346,2.92977,48.42684,117.95,36603.01125852145,130.86278899413944,0.0
123,1083.2015564678718,2.93137,48.42582,117.8,36766.723902257756,130.12717561403412,-0.052496644888535525
124,1084.693854013639,2.9319,48.42548,117.85,36821.11805818105,131.21978380199334,0.052667205146416325
125,1091.6574619479384,2.93435,48.42388,117.76,37074.76252143593,131.12743800810568,-0.02033011039781557
126,1093.8860562347766,2.93513,48.42338,117.67,37154.78680153892,129.26866503794076,-0.06443816770877045
127,1097.0198297278823,2.93622,48.42266,117.52,37268.273194266374,130.37030746403516,-0.07573032956292837
128,1101.742818712666,2.93787,48.42159,117.57,37438.51146268247,129.76057498174342,0.01682811344319191
129,1104.0945221217469,2.93869,48.42105,117.61,37523.75847745495,130.49658047688365,0.02688458966500784
130,1107.3299664747394,2.93983,48.42031,117.92,37641.43629072981,130.93723197484928,0.150934573549702
131,1108.9660854170918,2.9404,48.41994,118.18,37700.27589597142,129.46649133298993,0.2531765068061588
132,1111.6926949692274,2.94135,48.41931,118.67,37799.38499451407,130.85582953161878,0.2832706948889566
133,1115.4105701598037,2.94265,48.41846,119.25,37934.060494419275,130.40561471445577,0.2467512405174564
134,1117.4512920905388,2.94336,48.41799,119.68,38008.06671376621,130.5530095190438,0.33290320954705577
135,1122.1819296617077,2.94502,48.41691,120.54,38179.62032511231,130.5517473183511,0.28722191996669333
136,1124.3270203939549,2.94577,48.41642,121.04,38257.290331726486,130.3497421380042,0.36883599319700283
137,1179.6620558008847,2.96756,48.40556,93.25,40268.672032228,130.85695289712672,-0.7915695006451392
138,1195.7836709308374,2.97288,48.40165,69.91,40855.01872987855,130.9327939246103,-2.279500951491762
139,1203.2920026190488,2.97524,48.39979,61.15,41125.58606881502,129.72820869123098,-1.8543840791454655
140,1210.9212067477122,2.97764,48.3979,58.69,41400.48055776498,129.71473085925254,-0.5127198287517037
141,1213.065628697126,2.97832,48.39737,58.28,41477.899505432855,129.9689231778968,-0.3034276581960998
142,1223.2374909815849,2.98151,48.39486,56.22,41843.09880690488,129.25042126336766,-0.32318806066009986
143,1226.339252316465,2.98248,48.39409,55.61,41954.72472606186,129.5564892263553,-0.3131000207485053
144,1229.9832605450786,2.98363,48.39319,54.96,42085.969380510694,129.6596292801386,-0.28375976416533993
145,1233.004240717018,2.98459,48.39244,54.36,42195.42062747297,130.42935293787116,-0.3140861735920793
146,1238.9187788637562,2.9865,48.39098,53.76,42410.46794995439,130.89278346442902,-0.1598595979109555
147,1250.3901524760709,2.99041,48.38834,53.78,42822.2091725734,129.2145519379799,0.0027830965820513026
148,1251.8693188379907,2.99093,48.38801,53.75,42875.32116728646,129.26414897567616,-0.03236318296605396
149,1272.4909190468813,2.99854,48.38362,53.81,43619.69522210522,129.9485282520508,0.004618305462267856
150,1285.5419632754315,3.00367,48.38114,53.81,44088.28486288039,129.25576507513,0.0
151,1290.7457439616774,3.0058,48.3802,53.82,44277.15187436293,130.65908852273705,0.0030336573343210586
152,1315.8759769469123,3.01722,48.37711,54.63,45187.889839754054,130.46662469601495,0.05095820195529445
153,1368.6243074405616,3.04252,48.37353,57.34,47098.505979789246,130.39688725228592,0.0812677413847013
154,1372.8213643087029,3.04458,48.37346,57.63,47250.86440022956,130.68450841078302,0.10905702451326352
155,1377.8330146648252,3.04702,48.37338,57.89,47431.31164170571,129.6199900538847,0.08255538983276245
156,1415.4238789577419,3.06538,48.37273,59.45,48789.38614633073,130.0600108194726,0.06581478145991813
157,1433.2593350692453,3.07412,48.37241,60.05,49435.94660504901,130.50508138586676,0.053169749829471584
158,1449.2072730854284,3.08196,48.37212,65.65,50015.976015808985,130.932655783902,0.5531553927461831
159,1452.0662774371722,3.08336,48.37206,67.97,50119.62898518568,130.51770611279605,1.282201740608142
160,1457.6228293330548,3.08606,48.37197,72.69,50319.37343019977,129.41119160311288,1.3536584720879092
161,1463.4240370771586,3.08889,48.37186,76.91,50528.81420074687,129.97065563388682,1.1542904309269055
162,1466.677397772069,3.09047,48.3718,78.68,50645.72657741927,129.36916483901172,0.8673656759097649
163,1477.7033825620144,3.0959,48.3716,82.9,51047.45874429794,131.1661342107086,0.6018420149419845
164,1483.612244222695,3.09879,48.3715,84.0,51261.22517769941,130.23814136082834,0.29483020407578114
165,1488.3844125637902,3.10111,48.37142,84.4,51432.82696370939,129.45193578274996,0.1335549636730941
166,1595.4206701578053,3.15239,48.36382,105.01,55314.16618757652,130.54287883382554,0.30423903945063585
167,1608.1056869429017,3.1577,48.36163,103.76,55775.902732092036,131.04054873690404,-0.1551091207337692
168,1618.7408102430202,3.16193,48.35962,102.37,56160.12299189279,130.05894677942334,-0.207278986597063
169,1625.7945436135496,3.16463,48.3582,101.94,56414.538933356765,129.84576268461288,-0.09683812102902295
170,1628.5593965159537,3.16568,48.35763,102.69,56514.72114954911,130.44309806819197,0.42892874106230416
171,1632.4963800412386,3.16717,48.35683,105.73,56656.293247135734,129.45432665354684,1.2301322715201435
172,1636.9169037389843,3.16884,48.35593,109.07,56815.20290875684,129.41335030681913,1.2040786516171715
173,1640.3838257565278,3.17017,48.35522,111.35,56941.28099387431,130.91759899015833,1.0360257249581795
174,1662.176433993806,3.17847,48.35076,103.61,57730.05324812777,130.3001496835568,-0.5622093044694527
175,1706.99992386233,3.19539,48.34163,107.59,59340.728703457135,129.36144990480804,0.14157832826267147
176,1708.888654625717,3.19611,48.34125,108.37,59408.683731649384,129.525132027506,0.6576223528717425
177,1710.5006547602877,3.19673,48.34093,108.81,59466.70265225967,129.5707796281761,0.4345075612155721
178,1714.0000930178087,3.19808,48.34023,108.3,59593.25266100153,130.18661794976563,-0.23090231008767712
179,1715.7588405757242,3.19876,48.33988,107.4,59656.82572384755,130.12841167320687,-0.8110786977991984
180,1728.554912610101,3.20372,48.33739,95.86,60116.39011699098,129.29216175649051,-1.4384368902302258
181,1747.858017604466,3.21124,48.33356,105.04,60816.70866974628,130.60835501102144,0.7510084249463598
182,1750.3856756087773,3.2122,48.33304,105.92,60908.251715636055,130.37957059107362,0.5507652981197734
183,1755.8369068440338,3.21428,48.33194,105.2,61104.72950063165,129.75417762677955,-0.20996153123470238
184,1758.3218802722804,3.21523,48.33143,104.4,61194.99900650462,130.77412315511162,-0.50776198675012
185,1762.266378625838,3.21674,48.33063,103.05,61337.74214375423,130.27646307295623,-0.5418614007091815
186,1763.6641479214863,3.21727,48.33034,102.22,61388.493137800244,130.71082555214616,-0.9369522461277056
187,1768.76260497408,3.21922,48.3293,100.75,61573.30883040978,130.4976165398592,-0.45571357404010576
188,1819.1762199247519,3.23686,48.31797,83.03,63386.73791757802,129.49566739448153,-0.5598503453805301
189,1823.6136723436266,3.23811,48.3168,87.28,63546.38476346343,129.51770316293724,1.5249256083907914
190,1825.8584362019992,3.23872,48.31619,89.71,63627.879123001905,130.69512556710922,1.7079403236686623
191,1828.4655776242269,3.23943,48.31548,92.4,63722.72956474145,130.97164095172752,1.6244979165995015
192,1832.3681889413826,3.24048,48.31443,96.15,63862.995800566016,129.38988998177905,1.5314305927529308
193,1836.7702561559097,3.24167,48.31323,99.71,64022.87516768867,130.74896261060343,1.275582197740686
194,1850.5884062999764,3.2454,48.30945,103.88,64525.64308067018,130.98457230981813,0.47520519103484676
195,1853.9206735889497,3.24629,48.30855,104.63,64645.426962628764,129.4079789090851,0.3587400274180357
196,1857.5875461350556,3.24727,48.30756,105.37,64777.23012054919,129.39947122444553,0.3216799355944111
197,1861.491267060449,3.24835,48.30652,105.53,64917.77753258944,129.61241159776606,0.06522582400367759
198,1863.1813659858656,3.24883,48.30607,105.69,64979.130149826036,130.68431600670752,0.1494199327218991
199,1866.1989322921595,3.2497,48.30528,105.8,65088.02050580945,129.90776067544118,0.057879630805134745
200,1874.4776293081766,3.2522,48.30316,104.3,65387.627309167096,130.28432976841026,-0.2868524687655858
201,1875.8380369804136,3.25263,48.30282,103.8,65437.03524486414,130.74651969352507,-0.5798038606451056
202,1878.190754157497,3.25338,48.30224,103.17,65522.107092779384,130.17231968125523,-0.4242964287279907
203,1882.4817938659519,3.25476,48.30118,102.01,65678.03430810117,130.81630870308317,-0.4262365490392645
204,1884.0719951212486,3.25527,48.30079,101.59,65735.51383084261,130.12584487651634,-0.41864994673396116
205,1887.8393986506146,3.25648,48.29986,100.73,65872.28186511307,130.6907846573316,-0.36027220276073324
206,1890.406633455513,3.25731,48.29923,99.84,65965.43570252825,130.62841546663807,-0.5473922889469315
207,1892.2154756388823,3.25788,48.29878,99.59,66030.86984206691,130.22855421271797,-0.21890522719649871
208,1894.054019113595,3.25845,48.29832,99.35,66097.1583677996,129.79768818082198,-0.20744053133913012
209,1895.59036699566,3.25892,48.29793,99.0,66152.74162752763,130.24376663442607,-0.3607787288889117
210,1896.833907894622,3.2593,48.29761,98.62,66198.08936705202,131.2798496808956,-0.48010963393854356
211,1908.2539401513502,3.26247,48.29456,95.39,66610.42588250697,129.98312283778887,-0.4488120156383399
212,1909.484032134867,3.26278,48.29422,95.09,66654.64511392046,129.41246282529596,-0.3887102871749456
213,1910.9461384702288,3.26314,48.29381,94.85,66707.44457963662,130.00290880427116,-0.2604362031341694
214,1925.4121142531276,3.26633,48.28962,90.78,67229.73113313397,129.97613301781,-0.44647732352656244
215,1928.9007317039586,3.26704,48.28858,89.86,67356.7488312774,131.0730453427603,-0.41499095127839764
216,1933.9559005106205,3.26807,48.28707,88.61,67541.1424734555,131.31452919365006,-0.38840074143829223
217,1949.7631936674243,3.27134,48.28236,81.36,68118.10517702778,131.3992036622815,-0.7199296201601365
218,1951.8515945876306,3.27181,48.28176,80.6,68193.34648906285,129.7014958696205,-0.5787154746540852
219,1988.656096525708,3.28394,48.2728,112.09,69534.76690608842,131.2098587671936,1.3447780839293717
220,1990.3868272384325,3.28464,48.27248,112.15,69597.61645224571,130.72996538558908,0.05469801990010822
221,1993.2359414675418,3.2858,48.27197,111.57,69700.50904836092,130.01000178591988,-0.3229697898554428
222,1996.113538313173,3.28701,48.27149,110.09,69804.77201126049,130.43754444208128,-0.8132519600566697
223,1997.5452201667174,3.28761,48.27125,109.02,69856.59202245326,130.30272042082927,-1.1828977280597148
224,1999.2871970698802,3.28835,48.27096,108.59,69920.15035679455,131.35076774738266,-0.38762515672338155
225,2002.5880978005107,3.28977,48.27043,108.59,70040.64405026863,131.4117969321133,0.0
226,2008.7867537438267,3.2924,48.26939,109.59,70267.06256582579,131.49732191294072,0.2530508904385093
227,2014.0642964260246,3.2946,48.26851,111.08,70457.04121639958,129.59121001003604,0.449360814111097
228,2018.8266160623384,3.29661,48.26771,113.19,70630.3935431322,131.042942073596,0.6973550766506014
229,2021.6824108929472,3.29781,48.26724,114.26,70733.45450117423,129.91810370081234,0.594835160088057
230,2029.057959721157,3.3009,48.26601,117.01,70999.96002966251,130.0811539458961,0.5911989993465762
231,2031.671872562255,3.30199,48.26557,117.59,71094.31883677916,129.95525339599226,0.35217839879950985
232,2034.8659628896232,3.30334,48.26503,119.39,71210.91307163917,131.41120083534776,0.8844709260956408
233,2046.7584560620278,3.33893,48.25209,107.18,74212.96471143096,0.0,-0.23303317007138497
234,2058.6509492344326,3.34665,48.24757,103.31,74974.12319740353,0.0,-0.2913095763479267
235,2070.543442406837,3.35246,48.24555,122.24,75459.81464807365,0.0,2.231994000452393
